,Unnamed: 0.1_x,Unnamed: 0_x,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,parent,depth,Source_NodeType,Target_NodeType,Unnamed: 0.1_y,similar_template_node,similarity
920,920,73955194,574136,0,598345,9861534,1.0,,,,,,,574136,-1,1,1,,,0.0
921,921,74007203,574136,0,631788,6163203,1.0,,,,,,,574136,-1,1,1,,,0.0
922,922,74056975,574136,0,606682,18496110,1.0,,,,,,,574136,-1,1,1,,,0.0
923,923,74085575,574136,1,559656,438310,1.0,4.0,2.0,-1.6001,-161.631,-20.1241,90.1506,574136,-1,1,1,,,0.0
924,924,74115276,574136,1,629505,16344745,1.0,4.0,4.0,-1.6001,-161.631,-0.175613,-169.046,574136,-1,1,1,,,0.0
925,925,74158647,574136,0,574089,20053458,1.0,,,,,,,574136,-1,1,1,,,0.0
926,926,74206277,574136,0,609851,12970237,1.0,,,,,,,574136,-1,1,1,,,0.0
927,927,74279730,574136,1,605103,346181,1.0,4.0,4.0,-1.6001,-161.631,5.05908,-161.332,574136,-1,1,1,,,0.0
928,928,74304488,574136,0,471268,2693772,1.0,,,,,,,574136,-1,1,1,,,0.0
929,929,74369755,574136,1,621951,7579447,1.0,4.0,0.0,-1.6001,-161.631,35.8789,-46.6204,574136,-1,1,1,,,0.0
930,930,74463977,574136,0,544726,17171075,1.0,,,,,,,574136,-1,1,1,,,0.0
931,931,74553896,574136,1,653570,16114117,1.0,4.0,4.0,-1.6001,-161.631,1.2071,-164.917,574136,-1,1,1,,,0.0
932,932,74723784,574136,1,457661,16940288,1.0,4.0,3.0,-1.6001,-161.631,-23.8008,-110.642,574136,-1,1,1,26.0,76.0,99.75416574419567
933,933,74779342,574136,1,518238,13582135,1.0,4.0,0.0,-1.6001,-161.631,31.1885,-42.2886,574136,-1,1,1,,,0.0
934,934,74846845,574136,0,464878,17228916,1.0,,,,,,,574136,-1,1,1,,,0.0
935,935,75048130,574136,0,457648,20323482,1.0,,,,,,,574136,-1,1,1,,,0.0
936,936,75063624,574136,1,483619,20921572,1.0,4.0,4.0,-1.6001,-161.631,6.60557,-164.388,574136,-1,1,1,,,0.0
937,937,75063625,574136,2,593195,20921572,387.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
938,938,75151596,574136,0,606408,1327873,1.0,,,,,,,574136,-1,1,1,,,0.0
939,939,75182357,574136,0,655207,6933142,1.0,,,,,,,574136,-1,1,1,,,0.0
940,940,75182808,574136,1,624122,13671394,1.0,4.0,4.0,-1.6001,-161.631,3.59226,-162.015,574136,-1,1,1,,,0.0
941,941,75334049,574136,1,640489,24568979,1.0,4.0,2.0,-1.6001,-161.631,-22.3659,92.2044,574136,-1,1,1,,,0.0
942,942,75378930,574136,1,598999,13053041,1.0,4.0,0.0,-1.6001,-161.631,26.1389,-38.842,574136,-1,1,1,,,0.0
943,943,75428406,574136,0,459087,13520524,1.0,,,,,,,574136,-1,1,1,,,0.0
944,944,75438136,574136,0,646163,697692,1.0,,,,,,,574136,-1,1,1,,,0.0
945,945,75447403,574136,0,588934,6153140,1.0,,,,,,,574136,-1,1,1,,,0.0
946,946,75562691,574136,1,656084,4438328,1.0,4.0,4.0,-1.6001,-161.631,0.46729,-177.535,574136,-1,1,1,,,0.0
947,947,75589160,574136,1,619268,21016126,1.0,4.0,4.0,-1.6001,-161.631,-0.568796,-159.002,574136,-1,1,1,,,0.0
948,948,75676842,574136,0,531152,17559004,1.0,,,,,,,574136,-1,1,1,,,0.0
949,949,75763649,574136,0,620529,11329971,1.0,,,,,,,574136,-1,1,1,,,0.0
950,950,75959823,574136,0,599491,27962685,1.0,,,,,,,574136,-1,1,1,,,0.0
951,951,75985358,574136,1,608631,23447209,1.0,4.0,3.0,-1.6001,-161.631,-25.7204,-110.342,574136,-1,1,1,,,0.0
952,952,76046515,574136,1,496298,14025363,1.0,4.0,2.0,-1.6001,-161.631,-22.7907,90.4265,574136,-1,1,1,,,0.0
953,953,76092545,574136,0,479460,354297,1.0,,,,,,,574136,-1,1,1,,,0.0
954,954,76144620,574136,1,626043,24021363,1.0,4.0,4.0,-1.6001,-161.631,-2.49093,-162.49,574136,-1,1,1,,,0.0
955,955,76273494,574136,1,646497,22491575,1.0,4.0,5.0,-1.6001,-161.631,25.1089,154.357,574136,-1,1,1,,,0.0
956,956,76279404,574136,1,573603,23283648,1.0,4.0,5.0,-1.6001,-161.631,21.2683,157.52,574136,-1,1,1,,,0.0
957,957,76330729,574136,0,493620,1662669,1.0,,,,,,,574136,-1,1,1,,,0.0
958,958,76341864,574136,0,458963,211209,1.0,,,,,,,574136,-1,1,1,,,0.0
959,959,76544784,574136,1,650040,25545125,1.0,4.0,4.0,-1.6001,-161.631,2.91307,-165.632,574136,-1,1,1,,,0.0
960,960,76617815,574136,0,555487,26362099,1.0,,,,,,,574136,-1,1,1,,,0.0
961,961,76620967,574136,1,523256,9912245,1.0,4.0,5.0,-1.6001,-161.631,17.5351,160.073,574136,-1,1,1,,,0.0
962,962,76741150,574136,1,457213,17715293,1.0,4.0,2.0,-1.6001,-161.631,-20.6092,88.9264,574136,-1,1,1,29.0,84.0,99.99981542013995
963,963,76861147,574136,1,566472,9470044,1.0,4.0,4.0,-1.6001,-161.631,5.11209,-163.429,574136,-1,1,1,,,0.0
964,964,76868789,574136,1,502067,15337315,1.0,4.0,0.0,-1.6001,-161.631,33.4585,-36.7649,574136,-1,1,1,,,0.0
965,965,76876814,574136,1,593812,15055488,1.0,4.0,4.0,-1.6001,-161.631,-2.34068,-161.53,574136,-1,1,1,,,0.0
966,966,76931088,574136,1,498893,23964511,1.0,4.0,4.0,-1.6001,-161.631,-2.1828,-160.734,574136,-1,1,1,,,0.0
967,967,77059163,574136,1,617036,22656224,1.0,4.0,2.0,-1.6001,-161.631,-23.3715,86.6648,574136,-1,1,1,,,0.0
968,968,77062218,574136,1,651734,3380859,1.0,4.0,0.0,-1.6001,-161.631,28.0579,-42.6636,574136,-1,1,1,,,0.0
969,969,77079366,574136,1,468090,27734426,1.0,4.0,4.0,-1.6001,-161.631,5.81849,-166.339,574136,-1,1,1,,,0.0
970,970,77143817,574136,1,496592,5892135,1.0,4.0,5.0,-1.6001,-161.631,22.4875,157.591,574136,-1,1,1,,,0.0
971,971,77205844,574136,0,519213,9334110,1.0,,,,,,,574136,-1,1,1,,,0.0
972,972,77339429,574136,1,576694,30331112,1.0,4.0,3.0,-1.6001,-161.631,-25.4118,-111.064,574136,-1,1,1,,,0.0
973,973,77425998,574136,0,461993,27310834,1.0,,,,,,,574136,-1,1,1,,,0.0
974,974,77446359,574136,1,630724,22847813,1.0,4.0,1.0,-1.6001,-161.631,-30.8476,-12.4578,574136,-1,1,1,,,0.0
975,975,77467514,574136,1,588906,29728443,1.0,4.0,2.0,-1.6001,-161.631,-21.4509,93.1789,574136,-1,1,1,,,0.0
976,976,77544791,574136,1,505703,10717604,1.0,4.0,0.0,-1.6001,-161.631,34.0942,-41.1866,574136,-1,1,1,,,0.0
977,977,77652105,574136,1,575820,13095003,1.0,4.0,5.0,-1.6001,-161.631,21.1311,155.024,574136,-1,1,1,,,0.0
978,978,77760109,574136,0,553074,23005050,1.0,,,,,,,574136,-1,1,1,,,0.0
979,979,77781974,574136,1,518464,19834772,1.0,4.0,2.0,-1.6001,-161.631,-22.5421,92.2341,574136,-1,1,1,,,0.0
980,980,78197821,574136,0,518652,3740049,1.0,,,,,,,574136,-1,1,1,,,0.0
981,981,78197822,574136,2,593195,3740049,853.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
982,982,78579005,574136,1,474918,7453138,1.0,4.0,2.0,-1.6001,-161.631,-21.5531,90.8535,574136,-1,1,1,,,0.0
983,983,78591538,574136,1,492101,27696043,1.0,4.0,1.0,-1.6001,-161.631,-30.887,-17.0136,574136,-1,1,1,,,0.0
984,984,78648587,574136,1,606626,15741025,1.0,4.0,0.0,-1.6001,-161.631,32.6914,-38.5001,574136,-1,1,1,,,0.0
985,985,78652188,574136,1,577466,23264402,1.0,4.0,0.0,-1.6001,-161.631,23.5526,-44.0054,574136,-1,1,1,,,0.0
986,986,78717099,574136,0,610320,6198251,1.0,,,,,,,574136,-1,1,1,,,0.0
987,987,78735695,574136,1,627042,18494333,1.0,4.0,4.0,-1.6001,-161.631,0.28088,-162.106,574136,-1,1,1,,,0.0
988,988,78746750,574136,0,652728,23017540,1.0,,,,,,,574136,-1,1,1,,,0.0
989,989,78758852,574136,1,639554,22589377,1.0,4.0,3.0,-1.6001,-161.631,-25.0517,-110.491,574136,-1,1,1,,,0.0
990,990,78862781,574136,1,592179,13846465,1.0,4.0,5.0,-1.6001,-161.631,20.7266,155.122,574136,-1,1,1,,,0.0
991,991,78868655,574136,1,495426,12915628,1.0,4.0,0.0,-1.6001,-161.631,34.1398,-43.9047,574136,-1,1,1,,,0.0
992,992,78899910,574136,1,563561,3669418,1.0,4.0,0.0,-1.6001,-161.631,31.0167,-38.7271,574136,-1,1,1,,,0.0
993,993,78916909,574136,0,556641,18172824,1.0,,,,,,,574136,-1,1,1,,,0.0
994,994,78931321,574136,1,482397,27050813,1.0,4.0,4.0,-1.6001,-161.631,0.264829,-167.291,574136,-1,1,1,,,0.0
995,995,78958837,574136,0,571888,18760822,1.0,,,,,,,574136,-1,1,1,,,0.0
996,996,78961310,574136,0,483880,22999752,1.0,,,,,,,574136,-1,1,1,,,0.0
997,997,79012113,574136,0,490876,9098699,1.0,,,,,,,574136,-1,1,1,,,0.0
998,998,79053554,574136,1,613281,15333618,1.0,4.0,2.0,-1.6001,-161.631,-21.6798,94.6362,574136,-1,1,1,,,0.0
999,999,79187627,574136,1,575592,24381162,1.0,4.0,2.0,-1.6001,-161.631,-21.2994,89.6861,574136,-1,1,1,,,0.0
1000,1000,79432313,574136,1,589409,25609787,1.0,4.0,0.0,-1.6001,-161.631,36.5804,-37.1826,574136,-1,1,1,,,0.0
1001,1001,79481782,574136,1,503753,13402579,1.0,4.0,2.0,-1.6001,-161.631,-21.4587,94.7761,574136,-1,1,1,,,0.0
1002,1002,79549320,574136,0,564108,26123247,1.0,,,,,,,574136,-1,1,1,,,0.0
1003,1003,79583962,574136,0,494390,6661809,1.0,,,,,,,574136,-1,1,1,,,0.0
1004,1004,79597687,574136,1,595002,5635149,1.0,4.0,3.0,-1.6001,-161.631,-25.8263,-110.827,574136,-1,1,1,,,0.0
1005,1005,79670799,574136,0,457082,2457875,1.0,,,,,,,574136,-1,1,1,,,0.0
1006,1006,79952145,574136,1,462401,24108514,1.0,4.0,0.0,-1.6001,-161.631,33.4288,-44.0737,574136,-1,1,1,,,0.0
1007,1007,80141363,574136,1,540634,15479049,1.0,4.0,4.0,-1.6001,-161.631,3.67425,-160.744,574136,-1,1,1,,,0.0
1008,1008,80180954,574136,0,627032,26188604,1.0,,,,,,,574136,-1,1,1,,,0.0
1009,1009,80249966,574136,0,640264,28370865,1.0,,,,,,,574136,-1,1,1,,,0.0
1010,1010,80280874,574136,1,640495,21392110,1.0,4.0,1.0,-1.6001,-161.631,-27.943,-11.7009,574136,-1,1,1,,,0.0
1011,1011,80372735,574136,3,516054,4779926,98.0,,,,,,,574136,-1,1,2,,,0.0
1012,1012,80372736,574136,1,547586,4779926,1.0,4.0,4.0,-1.6001,-161.631,0.848406,-165.523,574136,-1,1,1,,,0.0
1013,1013,80574754,574136,0,613664,17891745,1.0,,,,,,,574136,-1,1,1,,,0.0
1014,1014,80671879,574136,1,577058,2169031,1.0,4.0,0.0,-1.6001,-161.631,29.2932,-36.1968,574136,-1,1,1,,,0.0
1015,1015,80678664,574136,1,533297,20058035,1.0,4.0,4.0,-1.6001,-161.631,-3.19956,-169.23,574136,-1,1,1,,,0.0
1016,1016,80694424,574136,1,466041,15079008,1.0,4.0,0.0,-1.6001,-161.631,35.0628,-41.4768,574136,-1,1,1,,,0.0
1017,1017,80838488,574136,0,492106,22755653,1.0,,,,,,,574136,-1,1,1,,,0.0
1018,1018,80930679,574136,0,655479,8744429,1.0,,,,,,,574136,-1,1,1,,,0.0
1019,1019,80993688,574136,0,636189,22051421,1.0,,,,,,,574136,-1,1,1,,,0.0
1020,1020,81029499,574136,0,624070,6079022,1.0,,,,,,,574136,-1,1,1,,,0.0
1021,1021,81130157,574136,0,621518,86722,1.0,,,,,,,574136,-1,1,1,1.0,-99.0,99.99999999999996
1022,1022,81244712,574136,1,510616,5334037,1.0,4.0,5.0,-1.6001,-161.631,22.8195,157.766,574136,-1,1,1,,,0.0
1023,1023,81284358,574136,1,626452,6501613,1.0,4.0,4.0,-1.6001,-161.631,6.2955,-165.405,574136,-1,1,1,,,0.0
1024,1024,81298694,574136,1,462721,26972005,1.0,4.0,0.0,-1.6001,-161.631,34.3404,-50.6969,574136,-1,1,1,,,0.0
1025,1025,81298695,574136,2,593195,26972005,668.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
1026,1026,81332949,574136,1,633862,17886821,1.0,4.0,4.0,-1.6001,-161.631,-2.31388,-161.344,574136,-1,1,1,,,0.0
1027,1027,81363130,574136,1,583386,7636872,1.0,4.0,5.0,-1.6001,-161.631,17.1657,157.054,574136,-1,1,1,,,0.0
1028,1028,81382150,574136,0,561198,10297985,1.0,,,,,,,574136,-1,1,1,,,0.0
1029,1029,81467019,574136,0,617567,15899760,1.0,,,,,,,574136,-1,1,1,,,0.0
1030,1030,81557136,574136,1,512311,23334058,1.0,4.0,1.0,-1.6001,-161.631,-22.9891,-14.6093,574136,-1,1,1,,,0.0
1031,1031,81605067,574136,0,539666,5640349,1.0,,,,,,,574136,-1,1,1,,,0.0
1032,1032,81714570,574136,0,640391,10546544,1.0,,,,,,,574136,-1,1,1,,,0.0
1033,1033,81776681,574136,1,509623,27494351,1.0,4.0,4.0,-1.6001,-161.631,4.88769,-167.173,574136,-1,1,1,,,0.0
1034,1034,81967217,574136,1,625840,15129386,1.0,4.0,3.0,-1.6001,-161.631,-25.2534,-111.391,574136,-1,1,1,,,0.0
1035,1035,82040651,574136,1,616225,11075806,1.0,4.0,0.0,-1.6001,-161.631,33.0363,-47.092,574136,-1,1,1,,,0.0
1036,1036,82097824,574136,1,654917,27840327,1.0,4.0,0.0,-1.6001,-161.631,36.7184,-34.959,574136,-1,1,1,,,0.0
1037,1037,82171543,574136,1,640635,12111135,1.0,4.0,0.0,-1.6001,-161.631,32.6335,-37.1001,574136,-1,1,1,,,0.0
1038,1038,82274015,574136,0,482230,28050291,1.0,,,,,,,574136,-1,1,1,,,0.0
1039,1039,82340997,574136,1,561656,16000427,1.0,4.0,5.0,-1.6001,-161.631,18.723,153.843,574136,-1,1,1,,,0.0
1040,1040,82645662,574136,0,509787,29091647,1.0,,,,,,,574136,-1,1,1,,,0.0
1041,1041,82675130,574136,1,530439,8577644,1.0,4.0,4.0,-1.6001,-161.631,0.993996,-170.263,574136,-1,1,1,,,0.0
1042,1042,82687324,574136,1,495246,18691284,1.0,4.0,5.0,-1.6001,-161.631,26.5616,159.01,574136,-1,1,1,,,0.0
1043,1043,82709133,574136,1,623583,6769206,1.0,4.0,0.0,-1.6001,-161.631,36.6186,-39.588,574136,-1,1,1,,,0.0
1044,1044,82843851,574136,1,521894,10635041,1.0,4.0,5.0,-1.6001,-161.631,22.9496,155.293,574136,-1,1,1,,,0.0
1045,1045,83135278,574136,0,561671,12206788,1.0,,,,,,,574136,-1,1,1,,,0.0
1046,1046,83179779,574136,0,617123,6854154,1.0,,,,,,,574136,-1,1,1,,,0.0
1047,1047,83244173,574136,0,485479,18037347,1.0,,,,,,,574136,-1,1,1,,,0.0
1048,1048,83277520,574136,0,522398,6519622,1.0,,,,,,,574136,-1,1,1,,,0.0
1049,1049,83367263,574136,1,466899,26308962,1.0,4.0,4.0,-1.6001,-161.631,5.70948,-167.383,574136,-1,1,1,,,0.0
1050,1050,83496581,574136,0,631870,21533395,1.0,,,,,,,574136,-1,1,1,,,0.0
1051,1051,83593004,574136,1,551098,10471535,1.0,4.0,4.0,-1.6001,-161.631,0.375407,-164.376,574136,-1,1,1,,,0.0
1052,1052,83718933,574136,1,586303,17400998,1.0,4.0,4.0,-1.6001,-161.631,1.31978,-167.17,574136,-1,1,1,,,0.0
1053,1053,83754374,574136,1,655901,21396977,1.0,4.0,4.0,-1.6001,-161.631,5.47832,-166.805,574136,-1,1,1,,,0.0
1054,1054,83773318,574136,1,511817,25866275,1.0,4.0,0.0,-1.6001,-161.631,32.612,-41.8968,574136,-1,1,1,33.0,71.0,99.36848256930168
1055,1055,83785599,574136,1,591865,25698014,1.0,4.0,4.0,-1.6001,-161.631,0.543395,-171.415,574136,-1,1,1,,,0.0
1056,1056,83808579,574136,0,617217,7434258,1.0,,,,,,,574136,-1,1,1,,,0.0
1057,1057,83888427,574136,1,594035,620652,1.0,4.0,4.0,-1.6001,-161.631,-1.44949,-166.664,574136,-1,1,1,,,0.0
1058,1058,84172040,574136,0,520019,17348682,1.0,,,,,,,574136,-1,1,1,,,0.0
1059,1059,84250749,574136,0,504753,11767240,1.0,,,,,,,574136,-1,1,1,,,0.0
1060,1060,84294273,574136,1,581049,7522243,1.0,4.0,4.0,-1.6001,-161.631,1.94853,-171.981,574136,-1,1,1,,,0.0
1061,1061,84375473,574136,1,458409,31408583,1.0,4.0,4.0,-1.6001,-161.631,2.39866,-158.435,574136,-1,1,1,,,0.0
1062,1062,84429158,574136,1,636863,10456258,1.0,4.0,5.0,-1.6001,-161.631,22.6268,156.9,574136,-1,1,1,,,0.0
1063,1063,84434221,574136,1,457170,956910,1.0,4.0,5.0,-1.6001,-161.631,20.2241,151.368,574136,-1,1,1,,,0.0
1064,1064,84555803,574136,0,630746,31118418,1.0,,,,,,,574136,-1,1,1,,,0.0
1065,1065,84754915,574136,1,597483,11328883,1.0,4.0,1.0,-1.6001,-161.631,-26.9805,-13.7281,574136,-1,1,1,,,0.0
1066,1066,84840288,574136,0,573604,14604926,1.0,,,,,,,574136,-1,1,1,,,0.0
1067,1067,84892369,574136,0,645164,2714333,1.0,,,,,,,574136,-1,1,1,,,0.0
1068,1068,85226156,574136,1,655721,2001289,1.0,4.0,1.0,-1.6001,-161.631,-30.0683,-18.2493,574136,-1,1,1,,,0.0
1069,1069,85240568,574136,1,546838,12224653,1.0,4.0,4.0,-1.6001,-161.631,-1.72324,-162.529,574136,-1,1,1,,,0.0
1070,1070,85320170,574136,1,487920,17034860,1.0,4.0,2.0,-1.6001,-161.631,-21.4893,88.8234,574136,-1,1,1,,,0.0
1071,1071,85410730,574136,1,537853,28428014,1.0,4.0,0.0,-1.6001,-161.631,33.4078,-41.796,574136,-1,1,1,,,0.0
1072,1072,85425495,574136,1,476330,4791812,1.0,4.0,5.0,-1.6001,-161.631,24.8158,155.324,574136,-1,1,1,,,0.0
1073,1073,85480784,574136,1,521051,18551172,1.0,4.0,2.0,-1.6001,-161.631,-22.2034,95.0681,574136,-1,1,1,,,0.0
1074,1074,85681823,574136,1,489860,17256282,1.0,4.0,4.0,-1.6001,-161.631,1.41147,-167.295,574136,-1,1,1,,,0.0
1075,1075,85725937,574136,0,576504,22639500,1.0,,,,,,,574136,-1,1,1,,,0.0
1076,1076,85725938,574136,2,516389,22639500,431.0,,,,,,,574136,-1,1,2,58.0,644226.0,76.86232021488777
1077,1077,85769273,574136,1,629068,25507702,1.0,4.0,1.0,-1.6001,-161.631,-27.0796,-14.6699,574136,-1,1,1,,,0.0
1078,1078,85866492,574136,0,536484,193847,1.0,,,,,,,574136,-1,1,1,,,0.0
1079,1079,86025926,574136,1,567019,562967,1.0,4.0,0.0,-1.6001,-161.631,37.302,-40.3403,574136,-1,1,1,,,0.0
1080,1080,86033639,574136,1,540531,2685176,1.0,4.0,5.0,-1.6001,-161.631,21.1752,153.699,574136,-1,1,1,,,0.0
1081,1081,86072786,574136,1,471749,1576844,1.0,4.0,5.0,-1.6001,-161.631,21.0734,157.737,574136,-1,1,1,,,0.0
1082,1082,86146936,574136,1,573874,7704774,1.0,4.0,5.0,-1.6001,-161.631,22.1507,155.874,574136,-1,1,1,,,0.0
1083,1083,86309907,574136,0,598990,16716297,1.0,,,,,,,574136,-1,1,1,,,0.0
1084,1084,86341841,574136,1,577715,5716100,1.0,4.0,2.0,-1.6001,-161.631,-22.1007,90.156,574136,-1,1,1,,,0.0
1085,1085,86415217,574136,0,624337,14637956,1.0,,,,,,,574136,-1,1,1,,,0.0
1086,1086,86415878,574136,1,624337,29293041,1.0,4.0,5.0,-1.6001,-161.631,24.0352,151.231,574136,-1,1,1,,,0.0
1087,1087,86553856,574136,1,459832,15564640,1.0,4.0,3.0,-1.6001,-161.631,-25.5465,-111.835,574136,-1,1,1,,,0.0
1088,1088,86576582,574136,1,582897,1681562,1.0,4.0,0.0,-1.6001,-161.631,36.0137,-45.5351,574136,-1,1,1,,,0.0
1089,1089,86576697,574136,0,543132,2781204,1.0,,,,,,,574136,-1,1,1,,,0.0
1090,1090,86592540,574136,0,535728,22577321,1.0,,,,,,,574136,-1,1,1,,,0.0
1091,1091,86657614,574136,1,476401,7367980,1.0,4.0,1.0,-1.6001,-161.631,-31.7275,-13.9006,574136,-1,1,1,,,0.0
1092,1092,86782731,574136,1,462864,15296426,1.0,4.0,0.0,-1.6001,-161.631,35.4981,-41.8826,574136,-1,1,1,,,0.0
1093,1093,87096509,574136,1,614544,14173236,1.0,4.0,2.0,-1.6001,-161.631,-21.8535,87.1275,574136,-1,1,1,,,0.0
1094,1094,87254887,574136,0,602391,22017448,1.0,,,,,,,574136,-1,1,1,,,0.0
1095,1095,87353922,574136,1,651359,2097167,1.0,4.0,5.0,-1.6001,-161.631,21.1452,155.662,574136,-1,1,1,,,0.0
1096,1096,87388531,574136,1,494936,22074483,1.0,4.0,3.0,-1.6001,-161.631,-25.1162,-111.633,574136,-1,1,1,,,0.0
1097,1097,87473871,574136,1,486556,16696374,1.0,4.0,1.0,-1.6001,-161.631,-29.2337,-12.526,574136,-1,1,1,,,0.0
1098,1098,87514300,574136,1,561054,26193958,1.0,4.0,4.0,-1.6001,-161.631,-7.13244,-163.939,574136,-1,1,1,,,0.0
1099,1099,87570397,574136,0,649705,26014330,1.0,,,,,,,574136,-1,1,1,,,0.0
1100,1100,87662254,574136,1,599181,25147114,1.0,4.0,0.0,-1.6001,-161.631,31.1597,-41.5624,574136,-1,1,1,,,0.0
1101,1101,87742068,574136,1,651633,19473630,1.0,4.0,4.0,-1.6001,-161.631,-1.59111,-166.821,574136,-1,1,1,,,0.0
1102,1102,87745117,574136,1,599550,20912229,1.0,4.0,4.0,-1.6001,-161.631,5.34165,-160.665,574136,-1,1,1,,,0.0
1103,1103,87857816,574136,0,591496,3472240,1.0,,,,,,,574136,-1,1,1,0.0,0.0,53.34920721244727
1104,1104,88019445,574136,1,585826,3301247,1.0,4.0,2.0,-1.6001,-161.631,-25.7528,90.6896,574136,-1,1,1,,,0.0
1105,1105,88112433,574136,0,536298,5810675,1.0,,,,,,,574136,-1,1,1,,,0.0
1106,1106,88127932,574136,1,458428,3122671,1.0,4.0,2.0,-1.6001,-161.631,-18.9751,88.8129,574136,-1,1,1,,,0.0
1107,1107,88227833,574136,0,493799,1907449,1.0,,,,,,,574136,-1,1,1,,,0.0
1108,1108,88433370,574136,3,643837,12984538,4679.0,,,,,,,574136,-1,1,2,,,0.0
1109,1109,88433371,574136,1,475780,12984538,1.0,4.0,2.0,-1.6001,-161.631,-23.3557,91.7801,574136,-1,1,1,,,0.0
1110,1110,88483052,574136,1,460431,21085829,1.0,4.0,0.0,-1.6001,-161.631,37.0926,-42.42,574136,-1,1,1,,,0.0
1111,1111,88611781,574136,1,528688,31132088,1.0,4.0,1.0,-1.6001,-161.631,-34.9296,-10.8114,574136,-1,1,1,,,0.0
1112,1112,88658715,574136,1,530351,9424816,1.0,4.0,5.0,-1.6001,-161.631,21.9781,153.209,574136,-1,1,1,,,0.0
1113,1113,88778104,574136,0,544045,14179827,1.0,,,,,,,574136,-1,1,1,,,0.0
1114,1114,88851763,574136,1,586691,11767542,1.0,4.0,2.0,-1.6001,-161.631,-18.7752,90.9691,574136,-1,1,1,,,0.0
1115,1115,88863120,574136,0,507023,5271199,1.0,,,,,,,574136,-1,1,1,,,0.0
1116,1116,89040895,574136,1,565931,19981118,1.0,4.0,1.0,-1.6001,-161.631,-24.2765,-12.5937,574136,-1,1,1,,,0.0
1117,1117,89057999,574136,1,648818,6149579,1.0,4.0,2.0,-1.6001,-161.631,-20.5149,93.753,574136,-1,1,1,,,0.0
1118,1118,89060189,574136,3,579218,19991950,150.0,,,,,,,574136,-1,1,2,,,0.0
1119,1119,89060190,574136,1,529752,19991950,1.0,4.0,4.0,-1.6001,-161.631,-2.01591,-162.76,574136,-1,1,1,,,0.0
1120,1120,89208647,574136,1,518362,14706772,1.0,4.0,0.0,-1.6001,-161.631,35.01,-39.1933,574136,-1,1,1,,,0.0
1121,1121,89282906,574136,0,610767,30692199,1.0,,,,,,,574136,-1,1,1,,,0.0
1122,1122,89508910,574136,1,594351,7789496,1.0,4.0,0.0,-1.6001,-161.631,36.509,-43.9974,574136,-1,1,1,,,0.0
1123,1123,89609661,574136,1,542706,23946516,1.0,4.0,1.0,-1.6001,-161.631,-30.6519,-8.48315,574136,-1,1,1,,,0.0
1124,1124,89845056,574136,1,521076,7697639,1.0,4.0,0.0,-1.6001,-161.631,33.4034,-39.5669,574136,-1,1,1,,,0.0
1125,1125,90060445,574136,1,572057,7960604,1.0,4.0,2.0,-1.6001,-161.631,-19.1864,96.8531,574136,-1,1,1,,,0.0
1126,1126,90142342,574136,0,534681,3921030,1.0,,,,,,,574136,-1,1,1,,,0.0
1127,1127,90142343,574136,2,593195,3921030,4211.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
1128,1128,90275087,574136,1,467416,6671531,1.0,4.0,4.0,-1.6001,-161.631,2.06536,-167.634,574136,-1,1,1,,,0.0
1129,1129,90308878,574136,1,624458,6790241,1.0,4.0,2.0,-1.6001,-161.631,-20.8785,92.9273,574136,-1,1,1,,,0.0
1130,1130,90371277,574136,1,635422,19662963,1.0,4.0,4.0,-1.6001,-161.631,0.379231,-164.334,574136,-1,1,1,,,0.0
1131,1131,90581381,574136,1,649820,8238965,1.0,4.0,5.0,-1.6001,-161.631,22.7004,154.356,574136,-1,1,1,,,0.0
1132,1132,90648265,574136,1,626712,16954591,1.0,4.0,0.0,-1.6001,-161.631,28.7081,-42.701,574136,-1,1,1,,,0.0
1133,1133,90758877,574136,1,515521,31019177,1.0,4.0,5.0,-1.6001,-161.631,24.6472,153.448,574136,-1,1,1,,,0.0
1134,1134,90804667,574136,1,617756,9111494,1.0,4.0,2.0,-1.6001,-161.631,-22.4801,90.368,574136,-1,1,1,,,0.0
1135,1135,90899658,574136,1,601487,28449178,1.0,4.0,2.0,-1.6001,-161.631,-22.7803,87.3741,574136,-1,1,1,,,0.0
1136,1136,90930670,574136,0,498374,276519,1.0,,,,,,,574136,-1,1,1,,,0.0
1137,1137,91177410,574136,0,489418,2713692,1.0,,,,,,,574136,-1,1,1,,,0.0
1138,1138,91187389,574136,1,589486,22387852,1.0,4.0,4.0,-1.6001,-161.631,-1.98707,-166.192,574136,-1,1,1,,,0.0
1139,1139,91240022,574136,1,645465,31121681,1.0,4.0,5.0,-1.6001,-161.631,23.1502,157.135,574136,-1,1,1,,,0.0
1140,1140,91264176,574136,1,471790,10951269,1.0,4.0,4.0,-1.6001,-161.631,4.90429,-164.929,574136,-1,1,1,,,0.0
1141,1141,91287831,574136,1,656969,14290360,1.0,4.0,3.0,-1.6001,-161.631,-24.7073,-111.419,574136,-1,1,1,,,0.0
